Unnamed: 0,Project Name,datetime,Power[kWh],Power_ConfInt10[kWh],Power_ConfInt25[kWh],Power_ConfInt75[kWh],Power_ConfInt90[kWh],W.Speed[m/s],W.Speed P10[m/s],W.Speed P25[m/s],W.Speed P75[m/s],W.Speed P90[m/s],W.Direc[deg],pred_date,despacho,time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,pressure_msl,relative_humidity_2m
9872,El Dorado,2024-08-16 08:00:00,19711.1,4052.4,10702.2,31057.4,35852.7,7.4,3.8,5.8,8.1,8.6,333.6,pred_20240815,6.25,2024-08-16 08:00:00,10.1,360,22.7,24.0,1013.0,66
9873,El Dorado,2024-08-16 09:00:00,5657.1,0.0,1428.5,17563.0,21326.8,4.9,2.8,4.1,6.7,7.1,334.1,pred_20240815,0.0,2024-08-16 09:00:00,5.4,4,17.3,26.0,1013.5,58
9874,El Dorado,2024-08-16 10:00:00,8255.5,0.0,994.6,28000.6,33121.0,4.7,1.6,2.6,6.6,8.2,353.8,pred_20240815,0.76,2024-08-16 10:00:00,6.0,25,19.4,28.7,1013.3,51
9875,El Dorado,2024-08-16 11:00:00,23377.2,0.0,3164.9,43520.0,44360.0,6.4,1.9,3.8,9.4,10.9,346.8,pred_20240815,35.96,2024-08-16 11:00:00,16.6,358,39.6,30.9,1012.3,43
9876,El Dorado,2024-08-16 12:00:00,51365.5,25666.2,39516.0,54000.0,54000.0,11.0,6.0,8.8,11.8,13.7,343.5,pred_20240815,38.19,2024-08-16 12:00:00,24.1,343,56.2,32.0,1011.3,37
9877,El Dorado,2024-08-16 13:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,13.8,11.0,12.0,14.5,15.0,345.1,pred_20240815,38.93,2024-08-16 13:00:00,27.5,346,63.4,32.5,1010.4,36
9878,El Dorado,2024-08-16 14:00:00,52703.7,44277.7,47752.3,54000.0,54000.0,15.0,12.2,13.8,15.8,16.4,343.6,pred_20240815,39.34,2024-08-16 14:00:00,30.1,345,68.0,32.2,1009.1,36
9879,El Dorado,2024-08-16 15:00:00,52722.7,44296.7,47771.4,54000.0,54000.0,15.4,13.4,14.5,16.2,16.8,344.6,pred_20240815,35.9,2024-08-16 15:00:00,29.6,347,68.4,31.8,1008.4,37
9880,El Dorado,2024-08-16 16:00:00,53143.7,44717.7,48192.3,54000.0,54000.0,15.3,13.2,14.1,16.2,16.8,345.9,pred_20240815,46.05,2024-08-16 16:00:00,28.1,350,66.2,30.8,1008.0,42
9881,El Dorado,2024-08-16 17:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,14.9,12.2,13.1,15.7,16.3,347.2,pred_20240815,46.11,2024-08-16 17:00:00,25.7,354,62.6,29.4,1008.0,46
9882,El Dorado,2024-08-16 18:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,13.7,11.6,12.4,14.5,15.1,346.4,pred_20240815,46.4,2024-08-16 18:00:00,24.3,354,56.5,27.8,1008.2,50
9883,El Dorado,2024-08-16 19:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,12.1,10.6,11.3,13.0,13.9,341.9,pred_20240815,46.68,2024-08-16 19:00:00,23.2,348,52.6,27.3,1008.8,50
9884,El Dorado,2024-08-16 20:00:00,54000.0,40587.6,48395.2,54000.0,54000.0,11.5,8.7,10.4,12.4,13.0,340.5,pred_20240815,47.34,2024-08-16 20:00:00,20.0,346,50.0,27.2,1009.4,52
9885,El Dorado,2024-08-16 21:00:00,51133.8,26840.5,41897.1,54000.0,54000.0,10.5,7.5,9.2,11.4,12.0,339.8,pred_20240815,46.49,2024-08-16 21:00:00,20.3,347,50.4,27.7,1010.1,48
9886,El Dorado,2024-08-16 22:00:00,45536.7,17853.2,32514.8,50488.1,53962.7,9.9,7.2,8.4,10.8,11.4,336.3,pred_20240815,43.5,2024-08-16 22:00:00,17.7,347,43.2,27.6,1010.9,49
9887,El Dorado,2024-08-16 23:00:00,40443.5,12745.3,26740.1,45394.8,51449.1,9.5,6.8,8.1,10.4,11.0,332.1,pred_20240815,44.79,2024-08-16 23:00:00,16.6,347,37.4,27.2,1011.3,51
9888,El Dorado,2024-08-17 00:00:00,49404.0,21977.9,37691.1,53632.6,54000.0,10.2,7.4,8.9,11.0,11.5,334.5,pred_20240816,42.36,2024-08-17 00:00:00,17.6,345,37.8,26.8,1011.6,52
9889,El Dorado,2024-08-17 01:00:00,48027.3,17832.1,33801.3,52255.9,54000.0,10.3,7.6,8.7,11.1,11.6,336.2,pred_20240816,39.55,2024-08-17 01:00:00,17.9,341,38.9,26.8,1011.3,53
9890,El Dorado,2024-08-17 02:00:00,46762.9,17832.1,31585.5,50991.5,53959.0,10.1,7.5,8.5,10.8,11.4,338.2,pred_20240816,38.12,2024-08-17 02:00:00,15.4,344,38.2,26.2,1010.9,54
9891,El Dorado,2024-08-17 03:00:00,47024.2,17832.1,31046.7,51252.8,54000.0,10.0,7.6,8.6,10.7,11.3,339.7,pred_20240816,28.98,2024-08-17 03:00:00,13.6,348,32.4,25.3,1010.9,57
9892,El Dorado,2024-08-17 04:00:00,45516.8,17832.1,31046.7,49745.4,52712.9,9.8,7.6,8.6,10.5,11.1,337.2,pred_20240816,21.11,2024-08-17 04:00:00,13.3,347,28.1,24.7,1010.9,59
9893,El Dorado,2024-08-17 05:00:00,43270.9,14993.8,28174.5,47499.5,50741.2,9.7,7.4,8.3,10.4,11.0,335.5,pred_20240816,13.63,2024-08-17 05:00:00,10.4,346,26.6,23.8,1011.2,62
9894,El Dorado,2024-08-17 06:00:00,38234.0,14993.8,23512.6,42462.6,48431.9,9.1,7.0,7.9,9.9,10.4,336.5,pred_20240816,1.09,2024-08-17 06:00:00,9.1,342,19.8,22.7,1011.9,67
9895,El Dorado,2024-08-17 07:00:00,30295.6,8976.6,17569.1,37745.6,41950.7,8.1,5.1,7.2,8.9,9.4,334.3,pred_20240816,26.07,2024-08-17 07:00:00,9.0,331,16.2,21.9,1012.6,70
9896,El Dorado,2024-08-17 08:00:00,19576.9,3494.5,10723.4,26506.3,36160.5,7.1,3.9,5.8,8.2,8.6,322.2,pred_20240816,14.85,2024-08-17 08:00:00,5.8,330,16.2,24.0,1013.4,66
9897,El Dorado,2024-08-17 09:00:00,6738.5,0.0,2509.9,17492.7,21743.1,4.8,2.6,4.0,6.8,7.3,309.1,pred_20240816,1.83,2024-08-17 09:00:00,4.0,170,13.3,26.6,1014.3,55
9898,El Dorado,2024-08-17 10:00:00,8612.4,0.0,914.4,27848.3,35310.8,4.5,1.9,2.9,6.7,9.2,342.3,pred_20240816,2.96,2024-08-17 10:00:00,4.8,153,16.6,29.1,1014.4,44
9899,El Dorado,2024-08-17 11:00:00,29757.9,0.0,5223.7,43360.9,46812.8,7.1,1.8,4.0,9.5,11.5,344.1,pred_20240816,0.0,2024-08-17 11:00:00,4.5,29,17.3,31.3,1013.4,42
9900,El Dorado,2024-08-17 12:00:00,53062.6,28440.1,45820.9,54000.0,54000.0,11.2,7.0,9.3,12.1,14.1,343.0,pred_20240816,0.26,2024-08-17 12:00:00,20.1,339,46.1,33.7,1011.5,33
9901,El Dorado,2024-08-17 13:00:00,53310.7,46114.7,49082.1,54000.0,54000.0,13.1,11.2,12.2,14.0,15.0,342.8,pred_20240816,45.09,2024-08-17 13:00:00,23.3,343,55.1,33.7,1010.7,33
9902,El Dorado,2024-08-17 14:00:00,52932.1,44506.1,47980.8,54000.0,54000.0,13.7,10.5,12.4,14.5,15.2,342.0,pred_20240816,45.14,2024-08-17 14:00:00,27.2,342,61.9,33.3,1009.4,33
9903,El Dorado,2024-08-17 15:00:00,52872.9,44446.9,47921.5,54000.0,54000.0,13.4,10.9,12.4,14.3,15.1,343.0,pred_20240816,45.18,2024-08-17 15:00:00,25.2,341,61.9,33.1,1008.4,33
9904,El Dorado,2024-08-17 16:00:00,53407.6,44981.6,48456.2,54000.0,54000.0,13.3,11.6,12.4,14.1,14.7,345.2,pred_20240816,45.42,2024-08-17 16:00:00,24.6,348,57.6,31.9,1008.3,40
9905,El Dorado,2024-08-17 17:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,13.2,11.6,12.3,14.1,14.7,346.8,pred_20240816,45.74,2024-08-17 17:00:00,22.1,354,55.1,30.5,1008.6,43
9906,El Dorado,2024-08-17 18:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,12.8,11.0,11.5,13.6,14.2,346.2,pred_20240816,46.47,2024-08-17 18:00:00,21.3,356,48.6,28.8,1008.9,49
9907,El Dorado,2024-08-17 19:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,12.2,10.7,11.2,13.1,13.7,344.6,pred_20240816,46.69,2024-08-17 19:00:00,21.2,350,46.8,28.1,1009.2,52
9908,El Dorado,2024-08-17 20:00:00,54000.0,42511.0,49048.7,54000.0,54000.0,11.6,9.7,10.7,12.5,13.1,339.5,pred_20240816,46.99,2024-08-17 20:00:00,18.3,350,45.4,27.6,1009.7,53
9909,El Dorado,2024-08-17 21:00:00,54000.0,41053.6,49048.7,54000.0,54000.0,11.4,9.6,10.5,12.2,12.8,339.0,pred_20240816,46.1,2024-08-17 21:00:00,20.4,352,45.7,27.4,1010.1,51
9910,El Dorado,2024-08-17 22:00:00,54000.0,40539.4,49048.7,54000.0,54000.0,11.3,9.3,10.5,12.2,12.8,338.6,pred_20240816,47.39,2024-08-17 22:00:00,20.8,346,45.0,27.4,1010.3,51
9911,El Dorado,2024-08-17 23:00:00,54000.0,38622.3,49048.7,54000.0,54000.0,11.2,9.1,10.3,12.1,12.7,336.2,pred_20240816,47.13,2024-08-17 23:00:00,19.8,344,45.0,27.4,1010.5,50
9912,El Dorado,2024-08-18 00:00:00,54000.0,43395.7,49771.4,54000.0,54000.0,11.4,9.7,10.5,12.2,12.7,341.5,pred_20240817,45.17,2024-08-18 00:00:00,19.1,344,42.8,27.3,1010.7,50
9913,El Dorado,2024-08-18 01:00:00,54000.0,37493.3,49490.7,54000.0,54000.0,11.4,9.4,10.0,12.1,12.6,342.4,pred_20240817,47.2,2024-08-18 01:00:00,18.4,343,40.7,27.2,1010.4,50
9914,El Dorado,2024-08-18 02:00:00,54000.0,33582.7,48500.4,54000.0,54000.0,11.4,9.3,10.3,12.2,12.7,344.3,pred_20240817,46.68,2024-08-18 02:00:00,17.3,348,39.6,26.8,1010.2,52
9915,El Dorado,2024-08-18 03:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,11.6,9.9,10.5,12.4,12.9,346.2,pred_20240817,47.24,2024-08-18 03:00:00,16.6,356,36.7,26.1,1009.9,56
9916,El Dorado,2024-08-18 04:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,11.7,10.4,10.8,12.5,13.0,346.4,pred_20240817,47.79,2024-08-18 04:00:00,17.0,355,36.0,25.5,1009.9,59
9917,El Dorado,2024-08-18 05:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,11.6,10.3,10.9,12.4,12.9,344.1,pred_20240817,48.12,2024-08-18 05:00:00,17.5,351,36.7,25.3,1010.0,61
9918,El Dorado,2024-08-18 06:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,11.5,9.9,10.7,12.2,12.8,343.1,pred_20240817,48.07,2024-08-18 06:00:00,16.9,349,36.7,25.0,1010.5,63
9919,El Dorado,2024-08-18 07:00:00,52706.2,38121.3,48477.6,54000.0,54000.0,10.8,9.5,10.0,11.5,12.3,343.5,pred_20240817,47.98,2024-08-18 07:00:00,16.4,351,35.6,24.9,1011.2,63
9920,El Dorado,2024-08-18 08:00:00,54000.0,24450.8,42186.9,54000.0,54000.0,11.0,8.2,9.3,11.8,12.3,340.4,pred_20240817,47.36,2024-08-18 08:00:00,16.0,351,38.5,26.5,1011.8,59
9921,El Dorado,2024-08-18 09:00:00,43097.3,17511.9,36890.7,50387.0,53254.5,9.4,6.8,8.5,10.2,11.0,349.3,pred_20240817,41.66,2024-08-18 09:00:00,13.7,360,31.7,28.2,1012.2,56
9922,El Dorado,2024-08-18 10:00:00,51815.5,19008.0,36769.2,54000.0,54000.0,10.9,6.7,8.4,11.6,12.5,349.3,pred_20240817,46.13,2024-08-18 10:00:00,19.1,356,44.3,30.6,1012.1,49
9923,El Dorado,2024-08-18 11:00:00,54000.0,36786.1,48870.7,54000.0,54000.0,13.1,8.3,10.7,13.8,14.7,347.4,pred_20240817,42.55,2024-08-18 11:00:00,26.1,348,59.8,31.9,1011.5,43
9924,El Dorado,2024-08-18 12:00:00,53661.2,46465.1,49432.6,54000.0,54000.0,14.4,13.1,13.6,15.1,15.9,345.9,pred_20240817,42.8,2024-08-18 12:00:00,28.4,348,65.2,32.6,1010.5,39
9925,El Dorado,2024-08-18 13:00:00,53023.1,45827.0,48794.5,54000.0,54000.0,15.1,13.8,14.3,15.8,16.4,346.3,pred_20240817,42.32,2024-08-18 13:00:00,29.8,348,68.4,32.7,1009.4,38
9926,El Dorado,2024-08-18 14:00:00,53664.5,45238.5,48713.1,54000.0,54000.0,15.6,13.8,14.6,16.4,17.0,345.4,pred_20240817,42.46,2024-08-18 14:00:00,30.8,349,69.8,32.4,1007.9,40
9927,El Dorado,2024-08-18 15:00:00,53892.9,45466.9,48941.5,54000.0,54000.0,15.8,14.2,14.9,16.7,17.3,345.5,pred_20240817,39.1,2024-08-18 15:00:00,30.4,350,69.5,31.8,1006.7,42
9928,El Dorado,2024-08-18 16:00:00,53731.4,45305.4,48780.1,54000.0,54000.0,15.4,13.9,14.5,16.2,17.0,345.9,pred_20240817,39.28,2024-08-18 16:00:00,29.8,352,68.4,31.0,1006.3,45
9929,El Dorado,2024-08-18 17:00:00,52367.5,43941.5,47416.1,54000.0,54000.0,14.9,13.4,14.0,15.7,16.3,345.6,pred_20240817,39.46,2024-08-18 17:00:00,27.2,354,66.2,30.1,1006.3,48
9930,El Dorado,2024-08-18 18:00:00,52857.6,44431.6,47906.2,54000.0,54000.0,14.2,12.4,13.3,15.1,15.7,344.1,pred_20240817,39.78,2024-08-18 18:00:00,25.0,353,59.0,28.6,1007.0,53
9931,El Dorado,2024-08-18 19:00:00,53266.5,44840.5,48315.1,54000.0,54000.0,13.7,11.8,12.8,14.6,15.2,342.1,pred_20240817,39.92,2024-08-18 19:00:00,24.9,349,54.4,28.1,1007.2,55
9932,El Dorado,2024-08-18 20:00:00,53411.7,44985.7,48460.3,54000.0,54000.0,14.0,11.8,12.7,14.9,15.5,339.7,pred_20240817,43.33,2024-08-18 20:00:00,21.2,345,53.6,28.1,1008.3,53
9933,El Dorado,2024-08-18 21:00:00,52521.3,44095.3,47570.0,54000.0,54000.0,14.2,12.0,12.8,15.0,15.6,341.0,pred_20240817,40.34,2024-08-18 21:00:00,23.8,350,51.8,28.2,1008.4,48
9934,El Dorado,2024-08-18 22:00:00,53453.6,45027.6,48502.3,54000.0,54000.0,13.6,11.7,12.5,14.5,15.1,339.8,pred_20240817,41.14,2024-08-18 22:00:00,23.7,350,52.6,28.1,1008.8,49
9935,El Dorado,2024-08-18 23:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,13.0,11.3,11.9,13.9,14.5,340.6,pred_20240817,40.51,2024-08-18 23:00:00,23.2,353,51.8,27.9,1009.1,49
9936,El Dorado,2024-08-19 00:00:00,53025.9,45829.8,48797.3,54000.0,54000.0,13.2,11.5,12.4,13.9,14.5,341.0,pred_20240818,40.83,2024-08-19 00:00:00,22.5,353,50.4,27.5,1009.2,50
9937,El Dorado,2024-08-19 01:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,12.9,11.3,11.9,13.6,14.2,342.1,pred_20240818,41.85,2024-08-19 01:00:00,21.7,354,48.6,27.1,1009.0,53
9938,El Dorado,2024-08-19 02:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,12.6,11.2,11.6,13.3,13.8,343.7,pred_20240818,38.96,2024-08-19 02:00:00,20.6,355,46.8,26.6,1009.0,56
9939,El Dorado,2024-08-19 03:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,12.2,10.8,11.3,12.9,13.5,345.7,pred_20240818,42.2,2024-08-19 03:00:00,19.5,355,45.0,26.2,1008.9,58
9940,El Dorado,2024-08-19 04:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,11.7,10.2,10.7,12.5,13.0,344.9,pred_20240818,44.14,2024-08-19 04:00:00,19.1,356,41.8,25.7,1008.9,60
9941,El Dorado,2024-08-19 05:00:00,54000.0,45372.1,49771.4,54000.0,54000.0,11.3,9.9,10.6,12.1,12.6,344.3,pred_20240818,43.09,2024-08-19 05:00:00,17.8,352,40.7,25.1,1009.4,63
9942,El Dorado,2024-08-19 06:00:00,54000.0,41225.9,49771.4,54000.0,54000.0,10.9,9.6,10.2,11.7,12.2,344.7,pred_20240818,31.8,2024-08-19 06:00:00,15.6,352,37.8,24.7,1010.1,65
9943,El Dorado,2024-08-19 07:00:00,46508.1,24658.0,40419.4,52926.2,53704.2,9.8,7.4,9.0,10.9,11.3,343.7,pred_20240818,28.13,2024-08-19 07:00:00,13.4,354,32.8,24.4,1010.9,67
9944,El Dorado,2024-08-19 08:00:00,36376.0,15195.6,26972.3,42666.9,46271.6,8.8,6.2,7.8,9.6,10.2,348.6,pred_20240818,3.34,2024-08-19 08:00:00,10.4,360,28.1,25.7,1011.8,65
9945,El Dorado,2024-08-19 09:00:00,24819.0,10963.4,20590.4,37511.2,45595.3,7.2,5.8,6.5,8.9,9.4,350.4,pred_20240818,-0.09,2024-08-19 09:00:00,9.8,354,25.2,27.6,1012.7,60
9946,El Dorado,2024-08-19 10:00:00,33209.7,11506.6,24915.6,45019.9,49694.4,8.2,4.8,6.9,9.6,10.7,352.6,pred_20240818,1.23,2024-08-19 10:00:00,13.0,355,32.0,30.0,1012.8,53
9947,El Dorado,2024-08-19 11:00:00,47815.5,19008.0,33883.4,52771.0,54000.0,9.9,6.6,8.3,11.2,12.1,347.6,pred_20240818,18.84,2024-08-19 11:00:00,20.4,346,48.6,31.5,1012.1,46
9948,El Dorado,2024-08-19 12:00:00,54000.0,36299.0,49407.3,54000.0,54000.0,12.0,8.4,10.3,12.7,13.7,344.8,pred_20240818,39.01,2024-08-19 12:00:00,23.5,345,57.6,32.3,1011.1,43
9949,El Dorado,2024-08-19 13:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,13.4,11.2,12.4,14.1,14.7,345.0,pred_20240818,39.11,2024-08-19 13:00:00,26.9,348,62.3,32.6,1009.9,41
9950,El Dorado,2024-08-19 14:00:00,53511.1,45085.1,48559.7,54000.0,54000.0,13.4,10.8,12.5,14.2,14.8,343.0,pred_20240818,39.17,2024-08-19 14:00:00,26.2,347,62.3,32.5,1008.6,41
9951,El Dorado,2024-08-19 15:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,13.4,11.2,12.4,14.2,14.8,345.0,pred_20240818,38.96,2024-08-19 15:00:00,25.3,349,60.1,32.0,1007.9,43
9952,El Dorado,2024-08-19 16:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,13.4,11.4,12.5,14.2,14.8,346.3,pred_20240818,38.98,2024-08-19 16:00:00,24.1,351,57.6,31.2,1007.8,46
9953,El Dorado,2024-08-19 17:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,13.2,11.1,12.1,14.0,14.6,347.0,pred_20240818,39.13,2024-08-19 17:00:00,21.4,353,54.0,30.1,1008.2,50
9954,El Dorado,2024-08-19 18:00:00,54000.0,41107.8,48837.7,54000.0,54000.0,11.8,8.6,10.2,12.6,13.7,344.5,pred_20240818,38.99,2024-08-19 18:00:00,18.5,352,46.4,28.6,1008.8,55
9955,El Dorado,2024-08-19 19:00:00,48534.8,27407.6,37894.9,53486.2,54000.0,10.2,7.0,9.1,11.1,11.7,342.1,pred_20240818,37.88,2024-08-19 19:00:00,15.0,349,40.0,27.7,1009.4,60
9956,El Dorado,2024-08-19 20:00:00,37419.3,11418.8,25996.8,44070.9,51298.9,8.6,5.9,7.7,9.7,10.4,336.6,pred_20240818,16.62,2024-08-19 20:00:00,13.6,343,31.7,27.1,1010.4,62
9957,El Dorado,2024-08-19 21:00:00,29256.8,6610.1,16614.6,36701.9,43139.8,7.7,5.3,6.6,8.8,9.5,332.1,pred_20240818,18.3,2024-08-19 21:00:00,14.6,351,31.0,27.2,1011.3,59
9958,El Dorado,2024-08-19 22:00:00,23774.7,3650.0,11235.7,31034.1,40851.3,7.2,4.3,6.2,8.3,9.4,330.4,pred_20240818,16.33,2024-08-19 22:00:00,14.1,347,30.2,27.3,1012.1,57
9959,El Dorado,2024-08-19 23:00:00,20399.2,2715.5,8526.3,27280.0,35903.7,6.9,3.8,5.1,7.9,8.7,324.1,pred_20240818,22.48,2024-08-19 23:00:00,12.1,348,29.5,26.9,1012.7,57
9960,El Dorado,2024-08-20 00:00:00,29020.7,2844.6,13934.5,33665.4,41632.4,8.2,4.5,6.1,8.9,9.4,344.4,pred_20240819,7.64,2024-08-20 00:00:00,9.3,16,25.6,25.6,1013.4,62
9961,El Dorado,2024-08-20 01:00:00,24567.8,2600.2,10274.2,28796.4,35415.0,7.6,4.0,5.9,8.3,8.9,340.1,pred_20240819,0.1,2024-08-20 01:00:00,9.1,18,18.7,24.6,1013.6,68
9962,El Dorado,2024-08-20 02:00:00,18320.4,0.0,5693.1,25112.1,31663.9,6.9,3.8,5.1,7.8,8.5,345.9,pred_20240819,0.0,2024-08-20 02:00:00,8.3,358,17.3,23.9,1013.5,72
9963,El Dorado,2024-08-20 03:00:00,11217.2,0.0,3705.4,15833.2,22632.6,5.7,2.6,3.8,6.5,7.5,338.2,pred_20240819,28.69,2024-08-20 03:00:00,3.7,281,14.8,23.3,1013.7,77
9964,El Dorado,2024-08-20 04:00:00,10208.7,0.0,3236.6,16271.6,28180.2,5.6,2.6,4.0,6.6,7.7,310.6,pred_20240819,16.25,2024-08-20 04:00:00,14.1,199,27.4,21.9,1014.7,79
9965,El Dorado,2024-08-20 05:00:00,10015.3,0.0,567.3,15048.3,28908.5,5.8,3.4,4.1,6.7,7.9,192.3,pred_20240819,14.24,2024-08-20 05:00:00,12.9,198,28.8,20.9,1015.3,75
9966,El Dorado,2024-08-20 06:00:00,15939.3,5875.6,11710.7,23198.6,31206.0,6.8,5.0,6.0,7.5,8.4,185.0,pred_20240819,17.05,2024-08-20 06:00:00,12.4,216,28.1,19.7,1016.1,77
9967,El Dorado,2024-08-20 07:00:00,7564.0,146.1,3335.4,19659.4,26959.8,5.4,3.5,4.7,7.1,7.9,215.5,pred_20240819,11.77,2024-08-20 07:00:00,10.0,218,25.2,19.7,1016.9,77
9968,El Dorado,2024-08-20 08:00:00,5218.6,0.0,990.0,14445.2,20642.7,5.0,3.2,4.2,6.2,7.3,196.3,pred_20240819,18.84,2024-08-20 08:00:00,10.9,207,25.6,20.4,1017.5,73
9969,El Dorado,2024-08-20 09:00:00,786.7,0.0,0.0,7655.5,11464.7,3.7,2.4,2.9,5.3,6.0,197.5,pred_20240819,4.67,2024-08-20 09:00:00,10.0,206,27.4,21.4,1018.2,66
9970,El Dorado,2024-08-20 10:00:00,640.4,0.0,0.0,5018.3,11003.0,2.9,1.6,2.1,4.7,5.7,191.5,pred_20240819,8.9,2024-08-20 10:00:00,7.5,197,25.9,23.7,1017.9,58
9971,El Dorado,2024-08-20 11:00:00,2800.1,0.0,0.0,7028.7,9996.2,2.5,0.7,1.6,3.6,5.1,124.0,pred_20240819,1.24,2024-08-20 11:00:00,4.9,144,22.3,26.0,1016.6,53
9972,El Dorado,2024-08-20 12:00:00,6678.8,0.0,0.1,10907.4,16610.1,3.2,0.8,1.7,4.4,5.8,40.7,pred_20240819,0.34,2024-08-20 12:00:00,6.4,74,21.6,28.1,1014.5,49
9973,El Dorado,2024-08-20 13:00:00,21046.5,0.0,698.3,31715.2,40524.9,6.5,1.5,3.2,8.2,9.9,351.6,pred_20240819,0.64,2024-08-20 13:00:00,10.0,41,28.8,29.5,1012.6,46
9974,El Dorado,2024-08-20 14:00:00,41266.5,11296.2,25436.4,53874.4,53883.2,9.2,4.3,7.0,11.9,13.1,347.9,pred_20240819,4.62,2024-08-20 14:00:00,12.4,26,32.8,30.2,1010.6,46
9975,El Dorado,2024-08-20 15:00:00,49713.2,41287.2,44761.9,54000.0,54000.0,11.7,9.1,10.8,12.7,13.4,347.3,pred_20240819,19.74,2024-08-20 15:00:00,17.3,12,40.7,31.0,1008.9,46
9976,El Dorado,2024-08-20 16:00:00,51086.8,42660.8,46135.5,54000.0,54000.0,12.6,10.2,11.4,13.5,14.1,351.0,pred_20240819,37.01,2024-08-20 16:00:00,21.7,6,49.7,30.5,1008.2,51
9977,El Dorado,2024-08-20 17:00:00,51411.1,42985.2,46459.8,54000.0,54000.0,12.4,10.2,11.3,13.3,13.9,351.2,pred_20240819,39.11,2024-08-20 17:00:00,19.9,4,49.7,29.5,1007.9,54
9978,El Dorado,2024-08-20 18:00:00,51666.5,43240.5,46715.2,54000.0,54000.0,11.9,10.1,10.9,12.8,13.4,349.3,pred_20240819,40.62,2024-08-20 18:00:00,18.0,357,43.9,28.2,1008.1,59
9979,El Dorado,2024-08-20 19:00:00,50924.1,40997.9,45972.8,54000.0,54000.0,11.3,8.6,10.4,12.1,13.1,343.5,pred_20240819,39.85,2024-08-20 19:00:00,16.0,352,38.2,27.4,1008.7,63
9980,El Dorado,2024-08-20 20:00:00,50764.2,37042.4,45812.8,54000.0,54000.0,11.2,8.2,10.3,12.0,12.7,343.6,pred_20240819,40.01,2024-08-20 20:00:00,17.1,352,37.1,27.2,1009.1,65
9981,El Dorado,2024-08-20 21:00:00,50334.9,32303.7,45383.5,54000.0,54000.0,10.9,7.6,10.1,11.8,12.6,343.9,pred_20240819,40.93,2024-08-20 21:00:00,18.7,360,42.5,26.9,1008.7,61
9982,El Dorado,2024-08-20 22:00:00,51439.0,35882.1,46487.7,54000.0,54000.0,11.2,8.0,10.2,12.1,12.8,345.8,pred_20240819,40.89,2024-08-20 22:00:00,18.7,360,40.7,26.8,1009.1,60
9983,El Dorado,2024-08-20 23:00:00,52600.0,35882.1,47648.6,54000.0,54000.0,11.6,8.3,10.4,12.5,13.1,347.5,pred_20240819,40.78,2024-08-20 23:00:00,18.7,1,40.7,26.7,1009.2,61
9984,El Dorado,2024-08-21 00:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,12.7,10.7,11.1,13.5,14.0,344.8,pred_20240820,35.96,2024-08-21 00:00:00,18.7,1,40.3,26.5,1009.1,62
9985,El Dorado,2024-08-21 01:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,12.9,10.7,11.3,13.6,14.2,344.2,pred_20240820,34.27,2024-08-21 01:00:00,18.4,360,40.3,26.4,1008.6,62
9986,El Dorado,2024-08-21 02:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,13.0,11.1,12.0,13.8,14.3,343.9,pred_20240820,39.93,2024-08-21 02:00:00,18.4,359,39.6,26.1,1008.1,64
9987,El Dorado,2024-08-21 03:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,13.1,11.1,12.1,13.9,14.4,343.0,pred_20240820,40.46,2024-08-21 03:00:00,19.1,358,41.0,25.8,1007.8,66
9988,El Dorado,2024-08-21 04:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,13.5,11.4,12.3,14.2,14.8,343.6,pred_20240820,39.13,2024-08-21 04:00:00,20.9,359,44.3,25.7,1007.1,67
9989,El Dorado,2024-08-21 05:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,13.7,11.6,12.4,14.5,15.0,344.1,pred_20240820,40.83,2024-08-21 05:00:00,21.6,358,46.4,25.4,1007.1,69
9990,El Dorado,2024-08-21 06:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,14.2,11.8,12.4,14.9,15.5,342.0,pred_20240820,40.75,2024-08-21 06:00:00,23.5,356,50.0,25.3,1007.4,69
